Generated Reports
"Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, high grade Note) The specimen includes muscle proper."
"Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, high grade Note) The specimen includes muscle proper."
biopsy; Small cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Small cell carcinoma.
"Urinary bladder, transurethral resection; Urothelial carcinoma in situ Note) The specimen includes muscle proper."
"Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, high grade Note) The specimen includes muscle proper."
endoscopic biopsy; Small cell carcinoma.
"endoscopic biopsy; Poorly cohesive carcinoma, not otherwise specified."
"Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, low grade Note) The specimen includes muscle proper."
biopsy; mammotome biopsy; Intraductal papilloma with usual ductal hyperplasia.
"Urinary bladder, transurethral resection; Invasive urothelial carcinoma, with involvement of subepithelial connective tissue Note) The specimen includes muscle proper."
"Urinary bladder, transurethral resection; 1. Non-invasive papillary urothelial carcinoma, high grade 2. Urothelial carcinoma in situ Note) The specimen includes muscle proper."
biopsy; Small cell carcinoma.
"Urinary bladder, transurethral resection; 1. Non-invasive papillary urothelial carcinoma, high grade 2. Chronic granulomatous inflammation with foreign body reaction Note) The specimen includes muscle proper."
"Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, high grade Note) The specimen includes muscle proper."
"Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, high grade Note) The specimen includes muscle proper."
"biopsy; Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, high grade Note) The specimen does not include muscle proper."
biopsy; Small cell carcinoma.
"biopsy; Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, high grade Note) The specimen does not include muscle proper."
"Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, high grade Note) The specimen does not include muscle proper."
Loop Electrosurgical Excision Procedure; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
"Urinary bladder, transurethral resection; 1. Non-invasive papillary urothelial carcinoma, high grade 2. Chronic granulomatous inflammation with foreign body reaction Note) The specimen includes muscle proper."
"Urinary bladder, transurethral resection; Non-invasive papillary urothelial carcinoma, low grade Note) The specimen includes muscle proper."
Urothelial carcinoma in situ Note) The specimen does not include muscle proper.
"Urinary bladder, transurethral resection; Urothelial carcinoma in situ Note) The specimen does not include muscle proper."
"Urinary bladder, transurethral resection; 1. Non-invasive papillary urothelial carcinoma, high grade 2. Urothelial carcinoma in situ Note) The specimen includes muscle proper."
"colposcopic biopsy; Non-small cell carcinoma, favor squamous cell carcinoma."
"Urinary bladder, transurethral resection; Urothelial carcinoma in situ Note) The specimen includes muscle proper."
"Urinary bladder, transurethral resection; Urothelial carcinoma in situ Note) The specimen includes muscle proper."
biopsy; No evidence of tumor.
"Urinary bladder, transurethral resection; Urothelial carcinoma in situ Note) The specimen includes muscle proper."
"Urinary bladder, transurethral resection; Urothelial carcinoma in situ Note) The specimen includes muscle proper."
"Urinary bladder, transurethral resection; Urothelial carcinoma in situ Note) The specimen includes muscle proper."
"endoscopic submucosal dissection; Adenocarcinoma, moderately differentiated."
biopsy; Chronic nonspecific cervicitis.
colposcopic biopsy; Chronic nonspecific cervicitis.
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Chronic nonspecific cervicitis.
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
"Uterine cervix, colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1)."
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
"Uterine cervix, colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1)."
Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Chronic nonspecific cervicitis.
Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
biopsy; Squamous cell carcinoma.
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
"Uterine cervix, colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1)."
"Uterine cervix, colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1)."
biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Chronic nonspecific cervicitis.
Loop Electrosurgical Excision Procedure; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
"Uterine cervix, colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 2)."
"Uterine cervix, colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 2)."
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3) with glandular involvement.
Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3) with glandular involvement.
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3) with glandular involvement.
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
endoscopic biopsy; Squamous cell carcinoma.
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3) with glandular involvement.
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
biopsy; Squamous cell carcinoma.
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
Loop Electrosurgical Excision Procedure; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
biopsy; Squamous cell carcinoma.
biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 2).
endoscopic biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
biopsy; Squamous cell carcinoma.
endoscopic biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
"submucosal dissection; Adenocarcinoma, well differentiated."
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
"biopsy; Adenocarcinoma, moderately differentiated."
"endoscopic biopsy; Adenocarcinoma, moderately differentiated."
colposcopic biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
biopsy; Low-grade squamous intraepithelial lesion (LSIL; CIN 1).
"Colon, colonoscopic biopsy; Adenocarcinoma, moderately differentiated."
"core-needle biopsy; Adenocarcinoma, moderately differentiated."
"Colon, colonoscopic mucosal resection; Tubular adenoma with high grade dysplasia."
"core-needle biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Metastatic adenocarcinoma, from colon primary."
"biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"Colon, colonoscopic biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
biopsy; Small cell carcinoma.
"core-needle biopsy; Adenocarcinoma, well differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"Colon, colonoscopic biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
sono-guided core biopsy; Tubular adenoma with low grade dysplasia.
"incisional biopsy; Adenocarcinoma, moderately differentiated."
"Colon, colonoscopic biopsy; Adenocarcinoma, moderately differentiated."
"Colon, colonoscopic biopsy; Adenocarcinoma, moderately differentiated."
"colposcopic biopsy; Adenocarcinoma, moderately differentiated."
"core-needle biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
biopsy; Extranodal marginal zone B cell lymphoma of MALT type.
"core-needle biopsy; Adenocarcinoma, well differentiated."
"endoscopic biopsy; Adenocarcinoma, moderately differentiated."
"core-needle biopsy; Adenocarcinoma, well differentiated."
"incisional biopsy; Adenocarcinoma, well differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, well differentiated."
"endoscopic biopsy; Adenocarcinoma, moderately differentiated."
Mucinous carcinoma.
"endoscopic biopsy; Poorly cohesive carcinoma, signet ring cell type."
"biopsy; Adenocarcinoma, poorly differentiated."
"core-needle biopsy; Colon, colonoscopic biopsy; Adenocarcinoma, moderately differentiated."
"sono-guided core biopsy; Adenocarcinoma, moderately differentiated."
"core-needle biopsy; Adenocarcinoma, well differentiated."
"core-needle biopsy; Adenocarcinoma, moderately differentiated."
"Colon, colonoscopic biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"endoscopic biopsy; Adenocarcinoma, moderately differentiated."
"incisional biopsy; Adenocarcinoma, moderately differentiated."
"colposcopic biopsy; Adenocarcinoma, well differentiated."
"Colon, colonoscopic biopsy; Adenocarcinoma, moderately differentiated."
"biopsy; Adenocarcinoma, moderately differentiated."
"incisional biopsy; Adenocarcinoma, moderately differentiated."
"Colon, colonoscopic biopsy; Adenocarcinoma, moderately differentiated."
"incisional biopsy; Adenocarcinoma, moderately differentiated."
"core-needle biopsy; Adenocarcinoma, moderately differentiated."
"mucosal resection; Adenocarcinoma, well differentiated."
Tubular adenoma with high grade dysplasia.
"incisional mucosal resection; Adenocarcinoma, moderately differentiated."
biopsy; Tubular adenoma with low grade dysplasia.
Tubular adenoma with low grade dysplasia.
biopsy; Tubular adenoma with low grade dysplasia.
biopsy; Chronic active colitis.
"Colon, colonoscopic biopsy; Tubular adenoma with low grade dysplasia."
biopsy; Tubular adenoma with low grade dysplasia.
"biopsy; Colon, colonoscopic biopsy; Tubular adenoma with high grade dysplasia."
Tubular adenoma with low grade dysplasia.
colonoscopic biopsy; Chronic nonspecific inflammation.
Tubular adenoma with low grade dysplasia.
Tubular adenoma with low grade dysplasia.
"Colon, colonoscopic mucosal resection; Tubular adenoma with low grade dysplasia."
mucosal resection; Tubular adenoma with low grade dysplasia.
"biopsy; Adenocarcinoma, well differentiated."
"colposcopic biopsy; Adenocarcinoma, moderately differentiated."
sono-guided core biopsy; Tubular adenoma with high grade dysplasia.
biopsy; Tubular adenoma with high grade dysplasia.
"endoscopic biopsy; Adenocarcinoma, well differentiated."
Tubular adenoma with high grade dysplasia.
submucosal dissection; Tubular adenoma with high grade dysplasia.
biopsy; Tubular adenoma with low grade dysplasia.
"Colon, colonoscopic mucosal resection; Tubular adenoma with high grade dysplasia."
submucosal dissection; Tubular adenoma with high grade dysplasia.
biopsy; Tubular adenoma with high grade dysplasia.
sono-guided core biopsy; Tubular adenoma with high grade dysplasia.
Hyperplastic polyp.
"Colon, colonoscopic biopsy; Hyperplastic polyp."
"Colon, colonoscopic biopsy; Tubular adenoma with low grade dysplasia."
core-needle biopsy; Extranodal marginal zone B cell lymphoma of MALT type.
biopsy; Extranodal marginal zone B cell lymphoma of MALT type.
Chronic nonspecific inflammation.
biopsy; Extranodal marginal zone B cell lymphoma of MALT type.
biopsy; Extranodal marginal zone B cell lymphoma of MALT type.
biopsy; Extranodal marginal zone B cell lymphoma of MALT type.
biopsy; Chronic nonspecific inflammation.
biopsy; Chronic active colitis.
biopsy; Chronic nonspecific inflammation.
"Colon, colonoscopic biopsy; Chronic nonspecific inflammation."
"Colon, colonoscopic biopsy; Tubular adenoma with low grade dysplasia."
biopsy; Chronic nonspecific inflammation.
Chronic nonspecific inflammation.
biopsy; Chronic nonspecific inflammation.
core-needle biopsy; Chronic nonspecific inflammation.
core-needle biopsy; Chronic active colitis.
biopsy; Chronic active colitis.
biopsy; Chronic nonspecific inflammation.
biopsy; Chronic nonspecific inflammation.
colposcopic biopsy; High-grade squamous intraepithelial lesion (HSIL; CIN 3).
biopsy; Squamous cell carcinoma.
biopsy; Adenocarcinoma.
"Lung, biopsy; Non-small cell carcinoma, favor squamous cell carcinoma."
biopsy; Adenocarcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Adenocarcinoma.
Adenocarcinoma.
"endoscopic biopsy; Invasive Lung, biopsy; Adenocarcinoma."
biopsy; Adenocarcinoma.
Adenocarcinoma.
biopsy; Adenocarcinoma.
"biopsy; Lung, biopsy; Adenocarcinoma."
endoscopic biopsy; Adenocarcinoma.
biopsy; Adenocarcinoma.
biopsy; Adenocarcinoma.
biopsy; Adenocarcinoma.
"biopsy; Lung, biopsy; Non-small cell carcinoma, favor squamous cell carcinoma."
"Lung, biopsy; Adenocarcinoma."
biopsy; Adenocarcinoma.
biopsy; Adenocarcinoma.
"endoscopic biopsy; Adenocarcinoma, moderately differentiated."
biopsy; Adenocarcinoma.
Adenocarcinoma.
Adenocarcinoma.
biopsy; Adenocarcinoma.
biopsy; Adenocarcinoma.
Adenocarcinoma.
"biopsy; Lung, biopsy; Adenocarcinoma."
Adenocarcinoma.
"Lung, biopsy; Non-small cell carcinoma, favor adenocarcinoma."
core biopsy; Adenocarcinoma.
biopsy; No evidence of malignancy or granuloma.
Adenocarcinoma.
Adenocarcinoma.
biopsy; No evidence of tumor.
biopsy; Adenocarcinoma.
"biopsy; Non-small cell carcinoma, favor adenocarcinoma."
biopsy; Squamous cell carcinoma.
"biopsy; Lung, biopsy; Non-small cell carcinoma, favor adenocarcinoma."
"biopsy; Non-small cell carcinoma, favor adenocarcinoma."
"Lung, biopsy; Non-small cell carcinoma, favor adenocarcinoma."
"biopsy; Invasive Lung, biopsy; Invasive mucinous adenocarcinoma."
"Lung, biopsy; Invasive mucinous adenocarcinoma."
endoscopic biopsy; Invasive mucinous adenocarcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Invasive squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
colonoscopic biopsy; Squamous cell carcinoma.
Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Small cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
endoscopic biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
Chronic granulomatous inflammation without necrosis.
"biopsy; Non-small cell carcinoma, favor squamous cell carcinoma."
biopsy; Squamous cell carcinoma.
biopsy; Squamous cell carcinoma.
Small cell carcinoma.
"Lung, biopsy; Small cell carcinoma."
"biopsy; Non-small cell carcinoma, favor squamous cell carcinoma."
Small cell carcinoma.
Small cell carcinoma.
Small cell carcinoma.
biopsy; Small cell carcinoma.
biopsy; Chronic granulomatous inflammation without necrosis.
core-needle biopsy; Malignant lymphoma.
biopsy; Chronic granulomatous inflammation without necrosis.
biopsy; Chronic granulomatous inflammation without necrosis.
biopsy; Chronic nonspecific inflammation.
endoscopic biopsy; Chronic granulomatous inflammation without necrosis.
biopsy; No evidence of malignancy or granuloma.
biopsy; No evidence of malignancy or granuloma.
"Lung, biopsy; Invasive mucinous adenocarcinoma."
biopsy; Small cell carcinoma.
endoscopic biopsy; No evidence of malignancy or granuloma.
biopsy; No evidence of malignancy or granuloma.
biopsy; No evidence of malignancy or granuloma.
endoscopic biopsy; Chronic nonspecific inflammation.
biopsy; No evidence of malignancy or granuloma.
biopsy; Small cell carcinoma.
Adenocarcinoma.
"core biopsy; Non-small cell carcinoma, favor adenocarcinoma."
"biopsy; Non-small cell carcinoma, not otherwise specified."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 30%."
Tubular adenoma with low grade dysplasia.
biopsy; Tubular adenoma with low grade dysplasia.
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 20%), tumor volume: 20%."
"incisional biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 40%."
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 8 (4+4), grade group 4, tumor volume: 30%."
"biopsy; Adenocarcinoma, poorly differentiated."
biopsy; Atypical ductal hyperplasia.
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 60%), tumor volume: 60%."
biopsy; No evidence of malignancy or granuloma.
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 30%."
biopsy; No evidence of tumor.
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 5%."
biopsy; Tubular adenoma with low grade dysplasia.
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 10%."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 40%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 80%), tumor volume: 80%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 80%), tumor volume: 80%."
biopsy; Chronic nonspecific inflammation.
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 60%), tumor volume: 60%."
"biopsy; Prostate, biopsy; No tumor present."
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 90%), tumor volume: 80%."
"endoscopic biopsy; Poorly cohesive carcinoma, signet ring cell type."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 80%), tumor volume: 80%."
biopsy; No evidence of tumor.
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 20%."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 20%."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 5%."
colonoscopic biopsy; Tubular adenoma with low grade dysplasia.
biopsy; Tubular adenoma with low grade dysplasia.
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 40%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 40%."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 20%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 70%), tumor volume: 90%."
biopsy; Tubular adenoma with low grade dysplasia.
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 60%), tumor volume: 60%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 8 (4+4), grade group 4, tumor volume: 50%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 8 (4+4), grade group 4, tumor volume: 50%."
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 60%), tumor volume: 60%."
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 20%."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 20%."
biopsy; Tubular adenoma with low grade dysplasia.
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 40%."
"submucosal dissection; Adenocarcinoma, well differentiated."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 30%."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 20%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 30%."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 20%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 80%."
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 20%), tumor volume: 80%."
biopsy; No evidence of tumor.
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 80%), tumor volume: 50%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 8 (4+4), grade group 4, tumor volume: 50%."
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 8 (4+4), grade group 4, tumor volume: 100%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 10%), tumor volume: 80%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 10%), tumor volume: 90%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 9 (4+5), grade group 5, tumor volume: 80%."
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 40%), tumor volume: 30%."
"core-needle biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 60%), tumor volume: 60%."
biopsy; Atypical ductal hyperplasia.
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 80%), tumor volume: 80%."
biopsy; Chronic granulomatous inflammation without necrosis.
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 80%), tumor volume: 80%."
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 80%), tumor volume: 80%."
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 90%), tumor volume: 100%."
"biopsy; Acinar adenocarcinoma, Gleason's score 8 (4+4), grade group 4, tumor volume: 80%."
biopsy; Mucinous carcinoma.
biopsy; Ductal carcinoma in situ - Type: Cribriform - Nuclear grade: Low - Necrosis: Absent.
biopsy; Ductal carcinoma in situ - Type: Cribriform - Nuclear grade: Low - Necrosis: Absent.
"submucosal dissection; Adenocarcinoma, moderately differentiated."
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 30%."
Tubular adenoma with low grade dysplasia.
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 20%), tumor volume: 20%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 40%."
biopsy; Tubular adenoma with low grade dysplasia.
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 40%."
biopsy; No evidence of tumor.
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 30%."
biopsy; Tubular adenoma with low grade dysplasia.
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 80%."
biopsy; Tubular adenoma with low grade dysplasia.
"biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 30%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 10%), tumor volume: 80%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 80%), tumor volume: 80%."
biopsy; Atypical ductal hyperplasia.
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 30%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 30%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 50%."
biopsy; Tubular adenoma with low grade dysplasia.
submucosal dissection; Tubular adenoma with high grade dysplasia.
incisional biopsy; Chronic granulomatous inflammation without necrosis.
biopsy; Chronic nonspecific inflammation.
"biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 30%), tumor volume: 80%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 80%), tumor volume: 90%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 80%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 6 (3+3), grade group 1, tumor volume: 40%."
incisional biopsy; Chronic nonspecific inflammation.
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 10%), tumor volume: 80%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 10%), tumor volume: 80%."
"submucosal dissection; Adenocarcinoma, moderately differentiated."
"core-needle biopsy; Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 10%), tumor volume: 80%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 10%), tumor volume: 95%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 60%), tumor volume: 90%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (4+3), grade group 3 (Gleason pattern 4: 90%), tumor volume: 80%."
"Prostate, biopsy; Acinar adenocarcinoma, Gleason's score 7 (3+4), grade group 2 (Gleason pattern 4: 10%), tumor volume: 100%."
